title,addr1,mapx,mapy,tel,cat1,cat2,cat3,contentid,contenttypeid,contenttype
스위스 그랜드 호텔(구 그랜드힐튼 서울),서울특별시 서대문구 연희로 353,126.9340772109,37.5890674974,02-3216-5656,B02,B0201,B02010100,142765,32,숙박
스위트룸[한국관광 품질인증/Korea Quality],서울특별시 마포구 와우산로35길 53 낙원주택,126.9279370248,37.5564961739,010-4244-0608,B02,B0201,B02011100,2950475,32,숙박
스윗 서울,서울특별시 송파구 올림픽로12길 48-1,127.0834381418,37.5073574508,010-4911-1175,B02,B0201,B02011100,2620049,32,숙박
스타리아호스텔,서울특별시 중구 퇴계로20길 38,126.9861038896,37.5584830965,02-318-0055,B02,B0201,B02011100,2576344,32,숙박
스탠포드호텔 서울,서울특별시 마포구 월드컵북로58길 15,126.8866622788,37.5824118671,02-6016-0001,B02,B0201,B02010100,2548479,32,숙박
스테이 데이 오프,서울특별시 종로구 자하문로1다길 6,126.9712158243,37.5773111969,010–2429-0381,B02,B0201,B02011600,2707439,32,숙박
스테이 패스포트 신당 료칸,서울특별시 중구 난계로11길 33 (황학동),127.0218837323,37.5666161270,,B02,B0201,B02010900,3484585,32,숙박
스테이 패스포트 익스프레스 스파 당산점,서울특별시 영등포구 양평로 92-1 (양평동4가),126.8969987368,37.5367006990,,B02,B0201,B02010900,3484356,32,숙박
스테이256,서울특별시 종로구 팔판길 25-6,126.9809453268,37.5831662459,,B02,B0201,B02011100,2696735,32,숙박
스테이모일,서울특별시 종로구 율곡로10길 19 (권농동),126.9911084737,37.5766644064,0507-1382-0349,B02,B0201,B02011600,3438359,32,숙박
스테이청운,서울특별시 종로구 자하문로 131-21 (청운동),126.9682352457,37.5877210442,0507-1369-2867,B02,B0201,B02011100,3438035,32,숙박
스페이스 모다[한국관광 품질인증/Korea Quality],서울특별시 성북구 삼선교로6길 19-17,127.0078983246,37.5867385373,010-9952-0152,B02,B0201,B02010700,2950326,32,숙박
시그니엘 서울,서울특별시 송파구 올림픽로 300 (신천동),127.1040749597,37.5141653654,02-3213-1106,B02,B0201,B02010100,3464755,32,숙박
시민의 집 민박,서울특별시 송파구 삼전로8길 4-21,127.0892182470,37.5046967527,010-8426-0830,B02,B0201,B02011100,2620077,32,숙박
시은재,서울특별시 종로구 삼일대로 439,126.9872477984,37.5737035704,010-5355-3029,B02,B0201,B02011600,2465890,32,숙박
신라스테이 삼성,서울특별시 강남구 영동대로 506 (삼성동),127.0631926880,37.5099623394,,B02,B0201,B02010100,3464974,32,숙박
신림빌(SS-Seoulstay),서울특별시 관악구 조원로31길 17,126.9194119907,37.4867013525,010-8210-9661,B02,B0201,B02011100,2569183,32,숙박
신영모텔,서울특별시 영등포구 영등포로42길 19-2,126.9068900386,37.5176530890,02-2678-5695,B02,B0201,B02010900,1932494,32,숙박
신촌 시스터즈,서울특별시 마포구 백범로2길 24,126.9356725027,37.5539549409,010-4354-1613,B02,B0201,B02011100,2708666,32,숙박
써미트 호텔 서울,서울특별시 중구 장충단로 198,127.0068407802,37.5623052464,,B02,B0201,B02010100,2011019,32,숙박
씨에스에비뉴호텔(CS AVENUE호텔),서울특별시 은평구 통일로 585-1 (응암동),126.9364461540,37.5991441464,,B02,B0201,B02010100,3080485,32,숙박
씨엘모텔(CL모텔),서울특별시 강서구 강서로5나길 136,126.8405846688,37.5283923241,02-2692-8866,B02,B0201,B02010900,136578,32,숙박
아늑에어 호텔 개봉점,서울특별시 구로구 남부순환로95길 38-12 (개봉동),126.8565924905,37.4946409761,,B02,B0201,B02010900,3484551,32,숙박
아늑호텔 앤 스파 종로운니점,"서울특별시 종로구 돈화문로11가길 89 (운니동, 시티파크)",126.9898474804,37.5765699508,,B02,B0201,B02010900,3484425,32,숙박
아늑호텔 영등포점,서울특별시 영등포구 영중로10길 10 (영등포동3가),126.9064205977,37.5190251431,,B02,B0201,B02010900,3484512,32,숙박
아담한옥,서울특별시 종로구 필운대로6길 21 (통인동),126.9696769883,37.5803885888,0504-0904-2257,B02,B0201,B02011600,3072227,32,숙박
아드리게호텔,서울특별시 강남구 테헤란로28길 3-6,127.0391340242,37.5008740741,02-552-9711,B02,B0201,B02010900,1635411,32,숙박
아르고호텔,서울특별시 강동구 진황도로 93 (길동),127.1368741254,37.5362439489,,B02,B0201,B02010100,3080615,32,숙박
아름다운 황토집,서울특별시 은평구 통일로92길 30,126.9229855187,37.6257102593,010-3746-2030,B02,B0201,B02011100,2575171,32,숙박
아리랑힐 호텔 동대문,서울특별시 성북구 아리랑로 8,127.0167028794,37.5937267720,02-925-7000,B02,B0201,B02010100,2370202,32,숙박
아리하우스,서울특별시 중구 퇴계로22길 11-4,126.9867926625,37.5603578910,010-9198-4285,B02,B0201,B02011100,2569959,32,숙박
아만티호텔서울,서울특별시 마포구 월드컵북로 31 (서교동),126.9187184009,37.5571903727,,B02,B0201,B02010100,2917245,32,숙박
아모렉스관광호텔,서울특별시 성동구 왕십리로20길 19,127.0353298134,37.5636611567,02-2292-7634,B02,B0201,B02010100,1323434,32,숙박
아이올라 2(아이올라 홍대 AIOLA Hongdae 爱游乐 弘大),서울특별시 마포구 동교로45길 3-6,126.9243760548,37.5629953547,'+82-2-6084-1200,B02,B0201,B02011100,2569224,32,숙박
아이올라2,서울특별시 마포구 동교로45길 3-6,126.9244204938,37.5630425717,,B02,B0201,B02011100,2634181,32,숙박
아임그린게스트하우스,서울특별시 성북구 성북로23나길 4,126.9928467606,37.5923237288,010-8003-1323,B02,B0201,B02011100,2583200,32,숙박
안다즈 서울 강남,서울특별시 강남구 논현로 854 (신사동),127.0288814863,37.5253738224,,B02,B0201,B02010100,3466079,32,숙박
안테룸서울,서울특별시 강남구 도산대로 153 (신사동),127.0252403337,37.5189189506,,B02,B0201,B02010100,3056929,32,숙박
애플트리(Apple tree)(애플트리게스트하우스),서울특별시 마포구 월드컵로20길 41-5,126.9111996144,37.5581512374,010-2483-7357,B02,B0201,B02011100,2570447,32,숙박
야코리아호스텔 강남점,서울특별시 강남구 테헤란로43길 19,127.0437640507,37.5046598283,02-553-2588,B02,B0201,B02011100,2610854,32,숙박
어반우드,서울특별시 마포구 와우산로29마길 5,126.9268538117,37.5557184671,"070-8613-0062, 010-8320-0833",B02,B0201,B02011100,2576511,32,숙박
업플로 호스텔,서울특별시 서초구 서초대로56길 18,127.0170584559,37.4937911663,,B02,B0201,B02011100,2700928,32,숙박
에스알 호텔 마곡,서울특별시 강서구 강서로 400 (등촌동),126.8394866249,37.5611718280,,B02,B0201,B02010100,3080077,32,숙박
에이치에비뉴 건대점,서울특별시 광진구 동일로 156 (화양동),127.0665830214,37.5460887604,,B02,B0201,B02010100,3091243,32,숙박
에이치에비뉴 성신여대점,서울특별시 성북구 동소문로 130 (동선동1가),127.0190526517,37.5941962043,,B02,B0201,B02010100,3080137,32,숙박
엔트라호텔,서울특별시 강남구 도산대로 508 (청담동),127.0484852936,37.5240771030,,B02,B0201,B02010100,3080520,32,숙박
엘르인호텔,서울특별시 용산구 한강대로71길 24,126.9722167774,37.5404071700,02-792-8700,B02,B0201,B02010100,989821,32,숙박
엘스테이(Gangnam AN guesthouse),서울특별시 서초구 사평대로53길 8-3,127.0220687977,37.5048705253,010-8789-8795,B02,B0201,B02011100,2570692,32,숙박
연당,서울특별시 종로구 계동6길 3,126.9870725624,37.5826025329,010-7735-5916,B02,B0201,B02011600,2603884,32,숙박
연우하우스[한국관광 품질인증/Korea Quality],서울특별시 종로구 북촌로12길 5-13,126.9853282846,37.5823358662,02-742-1115,B02,B0201,B02011600,1883087,32,숙박
영빈호텔,서울특별시 중구 퇴계로56길 18,127.0034215492,37.5657908919,02-2277-1141,B02,B0201,B02011100,2602555,32,숙박
예린당 바이 버틀러리,서울특별시 종로구 자하문로5가길 17-8,126.9704353125,37.5782832921,,B02,B0201,B02011600,2940719,32,숙박
예맥당 한옥스테이,서울특별시 은평구 연서로50길 11 (진관동),126.9388947509,37.6407671266,0507-1379-0957,B02,B0201,B02011600,3438545,32,숙박
예포게스트하우스,서울특별시 서대문구 성산로7안길 8,126.9196096946,37.5675336308,02-3143-3720,B02,B0201,B02011100,2528133,32,숙박
예하도예 게스트하우스(YEHADOYE guesthouse),서울특별시 종로구 인사동12길 10,126.9850701994,37.5744062273,"02-722-0048, 010-5448-3618",B02,B0201,B02011100,2576513,32,숙박
오늘스테이,서울특별시 영등포구 신풍로 72-5 (신길동),126.9142454258,37.4998275134,010-3981-0251,B02,B0201,B02010700,3104366,32,숙박
오라카이 대학로 호텔,서울특별시 종로구 율곡로 180 (원남동),126.9987328086,37.5756229977,,B02,B0201,B02010100,3465873,32,숙박
오라카이 인사동 스위츠,서울특별시 종로구 인사동4길 18 (낙원동),126.9873589182,37.5730564254,,B02,B0201,B02011300,3464880,32,숙박
오라카이 청계산 호텔,서울특별시 서초구 청계산로9길 1-7 (신원동),127.0546396319,37.4491275806,,B02,B0201,B02010100,3466132,32,숙박
오렌지 게스트하우스,서울특별시 마포구 동교로 148-12,126.9186656937,37.5548656419,010-2746-4545,B02,B0201,B02011100,2570464,32,숙박
"오롯이, 한옥",서울특별시 종로구 필운대로5가길 13-4 (누하동),126.9680049295,37.5800052708,0507-1342-2361,B02,B0201,B02011600,3072197,32,숙박
오리엔스호텔&레지던스(Oriens Hotel),서울특별시 중구 삼일대로2길 50 (예장동),126.9911422728,37.5601413273,,B02,B0201,B02010100,3079553,32,숙박
오아시스 호스텔,서울특별시 강남구 테헤란로8길 13,127.0317764400,37.4980631565,,B02,B0201,B02011100,2635296,32,숙박
오월호텔,서울특별시 강남구 언주로85길 27 (역삼동),127.0410782986,37.5006324696,,B02,B0201,B02010100,3080826,32,숙박
오케이 게스트하우스,서울특별시 동작구 알마타길 21-18,126.9278105264,37.5115569487,010-2946-1708,B02,B0201,B02011100,2572933,32,숙박
오크우드 프리미어 코엑스,서울특별시 강남구 테헤란로87길 46,127.0580653487,37.5109649088,02-3466-7000,B02,B0201,B02010500,2008490,32,숙박
오클라우드호텔,서울특별시 서초구 사평대로58길 12 오클라우드 호텔,127.0237186979,37.5030929836,02-3480-8640,B02,B0201,B02010100,2814165,32,숙박
온스테이,서울특별시 성북구 삼선교로8길 43-12 (삼선동1가),127.0083205481,37.5853414853,010-2248-7340,B02,B0201,B02011100,3438197,32,숙박
온유헌 바이 버틀러리,서울특별시 종로구 계동길 92-19 (계동),126.9874892192,37.5816109890,,B02,B0201,B02011600,3072240,32,숙박
와이즈하우스,서울특별시 마포구 월드컵북로6길 89-9,126.9225040709,37.5606011548,010-4487-7740,B02,B0201,B02011100,2651924,32,숙박
와이즈하우스1,서울특별시 마포구 월드컵북로6길 89-9,126.9225040709,37.5606011548,010-4487-7740,B02,B0201,B02011100,2613645,32,숙박
욜로게스트하우스(Yolo guest house),서울특별시 중구 퇴계로20나길 2-8,126.9856011402,37.5590941278,02-3789-4993,B02,B0201,B02011100,2609749,32,숙박
웨스턴 코업호텔&레지던스,서울특별시 중구 을지로 228 (을지로5가),127.0033298707,37.5665019180,,B02,B0201,B02010900,3084991,32,숙박
웨스틴 조선 서울,서울특별시 중구 소공로 106,126.9800598249,37.5645211757,02-771-0500,B02,B0201,B02010100,142730,32,숙박
웰컴미스테익스,서울특별시 종로구 창의문로7길 27 (부암동),126.9632439189,37.5917760390,,B02,B0201,B02011600,3116447,32,숙박
위고인호스텔,서울특별시 서대문구 신촌로 141 (대현동),126.9415885468,37.5569158138,,B02,B0201,B02010100,2817140,32,숙박
유준당 바이 버틀러리,서울특별시 종로구 계동4길 10-4 (계동),126.9873142207,37.5821109276,,B02,B0201,B02011600,3072235,32,숙박
응정헌,서울특별시 은평구 연서로50길 19,126.9396863588,37.6402977508,010-5751-3270,B02,B0201,B02011600,2676000,32,숙박
이리루 한옥부틱게스트하우스[한국관광 품질인증/Korea Quality],서울특별시 은평구 연서로50길 11-44 이리루,126.9401946230,37.6410976672,0504-0904-2606,B02,B0201,B02011600,2932893,32,숙박
이브(이브게스트하우스),서울특별시 중구 퇴계로20길 41-14,126.9867593834,37.5585442120,010-2761-0075,B02,B0201,B02011100,2574082,32,숙박
이비스 스타일 앰배서더 서울 강남,서울특별시 강남구 삼성로 431,127.0571044899,37.5051544550,,B02,B0201,B02010100,143122,32,숙박
이비스 스타일 앰배서더 서울 용산,서울특별시 용산구 청파로20길 95 (한강로3가),126.9630345182,37.5320052033,,B02,B0201,B02010100,3387804,32,숙박
이비스 앰배서더 명동,서울특별시 중구 남대문로 78,126.9830123373,37.5643879099,02-6272-1101,B02,B0201,B02010100,436076,32,숙박
이비스앰배서더 인사동,서울특별시 종로구 삼일대로30길 31 (익선동),126.9893920298,37.5743368685,,B02,B0201,B02010100,3079777,32,숙박
이사벨관광호텔,서울특별시 금천구 가산로 50 (독산동),126.8975255154,37.4717554753,,B02,B0201,B02010900,3085303,32,숙박
이즈앳케이 게스트하우스(어뮤즈게스트하우스),서울특별시 용산구 보광로50길 24-9,126.9958148805,37.5314808521,,B02,B0201,B02011100,2572043,32,숙박
이태원타임존게스트하우스,서울특별시 용산구 보광로55길 1-11,126.9941483341,37.5325945823,,B02,B0201,B02011100,2621090,32,숙박
이화한옥,서울특별시 종로구 필운대로 26-25,126.9674549333,37.5816467367,02-735-3959,B02,B0201,B02010100,2604153,32,숙박
인 게스트하우스,서울특별시 마포구 성미산로1길 68,126.9066971708,37.5608619529,010-2316-5735,B02,B0201,B02011100,2609911,32,숙박
인더가든 212,서울특별시 동작구 흑석로6나길 40,126.9549165620,37.5054636971,010-2894-3351,B02,B0201,B02011100,2611033,32,숙박
인더가든(IN THE GARDEN)(인더가든186),서울특별시 동작구 흑석로5길 93,126.9585077903,37.5094299673,010-2894-3351,B02,B0201,B02011100,2611022,32,숙박
인우하우스[한국관광 품질인증/Korea Quality],서울특별시 종로구 계동6길 9,126.9869725668,37.5827636229,02-742-1115,B02,B0201,B02011600,1882248,32,숙박
일독일박,서울특별시 종로구 필운대로3길 11-1,126.9685688087,37.5785387840,010–2429-0381,B02,B0201,B02011600,2707445,32,숙박
임피리얼 팰리스 부티크 호텔,서울특별시 용산구 이태원로 221 임피리얼 팰리스  부티크 호텔,126.9982451030,37.5354165502,02-3702-8000,B02,B0201,B02010100,142771,32,숙박
자이언트 호텔,서울특별시 강남구 봉은사로 459,127.0497660645,37.5123645973,02-546-0225,B02,B0201,B02010100,142772,32,숙박
자자백팩커스,서울특별시 중구 퇴계로20길 35,126.9843234077,37.5616049239,02-3672-1976,B02,B0201,B02011100,2602460,32,숙박
자함헌,서울특별시 은평구 진관길 11-11,126.9393002009,37.6431946292,,B02,B0201,B02011600,2695723,32,숙박
잠실 상주호텔,서울특별시 송파구 올림픽로8길 19,127.0805827674,37.5101320772,02-415-0550,B02,B0201,B02010900,2541308,32,숙박
정스패밀리,서울특별시 용산구 효창원로8길 16,126.9512744253,37.5338797749,070-7566-2043,B02,B0201,B02011100,2706777,32,숙박
제리스플래닛,서울특별시 강남구 강남대로92길 13,127.0285128183,37.4991046436,02-555-4204,B02,B0201,B02010100,2405930,32,숙박
제이한옥(JAY Hanok),서울특별시 종로구 계동4길 9,126.9873364358,37.5823081270,,B02,B0201,B02011600,2587214,32,숙박
"조선 팰리스 서울 강남, 럭셔리 컬렉션 호텔 (Josun Palace, a Luxury Collection Hotel, Seoul Gangnam)",서울특별시 강남구 테헤란로 231,127.0413726514,37.5029349856,,B02,B0201,B02010100,2783723,32,숙박
주연과 강모의 집(아트빌),서울특별시 서대문구 신촌로3가길 25,126.9303867561,37.5580988094,010-6427-2893,B02,B0201,B02011100,2571907,32,숙박
지유,서울특별시 종로구 종로 347,127.0164673572,37.5737346471,010-6633-8060,B02,B0201,B02011100,2570164,32,숙박
쭈니홈(Juny home),서울특별시 마포구 연희로1길 41,126.9256871093,37.5607789692,010-3063-2529,B02,B0201,B02011100,2572822,32,숙박
채효당 한옥스테이,서울특별시 은평구 진관길 11-30 (진관동),126.9397501580,37.6432501866,010-2571-2577,B02,B0201,B02011600,2569920,32,숙박
청자모텔,서울특별시 서대문구 통일로37나길 21,126.9433597571,37.5869595755,02-395-8110,B02,B0201,B02010900,1963577,32,숙박
청향재,서울특별시 은평구 진관길 18,126.9401973839,37.6417059294,,B02,B0201,B02011600,2679044,32,숙박
초콜릿,서울특별시 강서구 강서로5가길 24,126.8467646344,37.5293367694,0507-1389-6223,B02,B0201,B02010900,136594,32,숙박
충정로 삼성 홈스테이,서울특별시 중구 중림로 10,126.9648891519,37.5586326988,010-2422-1897,B02,B0201,B02011100,2621124,32,숙박
카파스호텔,서울특별시 강남구 언주로89길 21 (역삼동),127.0411477100,37.5015768061,,B02,B0201,B02010100,3079896,32,숙박
칼튼호텔,서울특별시 강서구 화곡로 354-10,126.8524717383,37.5545394972,02-2604-9229,B02,B0201,B02010100,143069,32,숙박
캘리포니아 관광호텔,서울특별시 송파구 송파대로28길 11,127.1191574886,37.4941624035,,B02,B0201,B02010100,143155,32,숙박
컬리넌호텔 건대점,서울특별시 광진구 동일로 212 (군자동),127.0690660007,37.5506049478,,B02,B0201,B02010900,3091256,32,숙박
케이팝호텔 서울역점,서울특별시 중구 후암로60길 17,126.9741273076,37.5547860890,02-773-2500,B02,B0201,B02010900,2019204,32,숙박
켄싱턴호텔 여의도 (구. 렉싱턴호텔),서울특별시 영등포구 국회대로76길 16,126.9219549763,37.5302741137,02-6670-7100,B02,B0201,B02010100,143113,32,숙박
코리아나 호텔,서울특별시 중구 세종대로 135,126.9762822970,37.5678707179,02-2171-7000,B02,B0201,B02010100,142731,32,숙박
코보스호텔,서울특별시 영등포구 국회대로72길 9 (여의도동),126.9206300992,37.5302102087,,B02,B0201,B02010100,3080637,32,숙박
코업시티호텔오류역,서울특별시 구로구 경인로20가길 19 (오류동),126.8448879664,37.4958822899,,B02,B0201,B02010100,3089143,32,숙박
코트야드 메리어트 서울 남대문,서울특별시 중구 남대문로 9,126.9768963170,37.5612520537,02-2211-8000,B02,B0201,B02010100,2546564,32,숙박
코트야드 바이 메리어트 서울타임스퀘어,서울특별시 영등포구 영중로 15,126.9037292264,37.5172586345,02-2638-3000,B02,B0201,B02010100,1102250,32,숙박
콘래드 서울,서울특별시 영등포구 국제금융로 10,126.9253742680,37.5246526064,,B02,B0201,B02010100,1853800,32,숙박
쿠즈모텔,서울특별시 종로구 돈화문로11가길 83,126.9899891387,37.5764144154,02-764-5778,B02,B0201,B02010900,1958134,32,숙박
쿤하우스,서울특별시 용산구 후암로 91-20 (동자동),126.9746328707,37.5528890963,010-9518-8894,B02,B0201,B02011100,3102115,32,숙박
큐브 게스트하우스,서울특별시 용산구 이태원로23길 28-4,126.9920595457,37.5357636211,010-5212-936,B02,B0201,B02011100,2572829,32,숙박
클래식고택,서울특별시 종로구 필운대로5가길 11-4 (누하동),126.9681438095,37.5798719545,"010-4025-0820, 0507-1369-1955",B02,B0201,B02011600,3072352,32,숙박
타비야 게스트하우스,서울특별시 마포구 성미산로29길 29-8,126.9194291404,37.5680502343,070-4155-2833,B02,B0201,B02011100,2604229,32,숙박
토요코인호텔 강남,서울특별시 서초구 강남대로 323 (서초동),127.0299906645,37.4919277261,,B02,B0201,B02010100,3084395,32,숙박
톰지호텔,서울특별시 송파구 오금로11길 21-12 (방이동),127.1095883055,37.5156291839,,B02,B0201,B02010900,3091220,32,숙박
트래블로지명동을지로호텔,서울특별시 중구 수표로 61 (을지로2가),126.9893700273,37.5666544272,,B02,B0201,B02010100,3079573,32,숙박
트레블로지 동대문 호텔,서울특별시 중구 동호로 359,127.0019077784,37.5664824504,,B02,B0201,B02010100,2725087,32,숙박
트레블로지 명동 시티홀,서울특별시 중구 세종대로16길 22,126.9780961552,37.5631046378,,B02,B0201,B02010100,2721987,32,숙박
트리아 관광호텔,서울특별시 강남구 테헤란로33길 16,127.0394283837,37.5029266183,02-553-2471,B02,B0201,B02010100,136249,32,숙박
트리앙겔(트리앙겔 게스트하우스),서울특별시 마포구 신촌로8길 18,126.9304090253,37.5563823423,010-4007-1636,B02,B0201,B02011100,2582226,32,숙박
티롤관광호텔,서울특별시 서초구 나루터로 64,127.0170467416,37.5151609070,02-544-1004,B02,B0201,B02010100,2573604,32,숙박
파로스 관광호텔 (HOTEL PHAROS),서울특별시 송파구 올림픽로10길 5,127.0812076819,37.5111430820,02-417-2700,B02,B0201,B02010100,1841394,32,숙박
파크 하얏트 서울,서울특별시 강남구 테헤란로 606 (대치동),127.0641481896,37.5088208229,02-2016-1234,B02,B0201,B02010100,143123,32,숙박
파티오세븐 호텔,서울특별시 강남구 논현로 736 (논현동),127.0293205473,37.5178635911,,B02,B0201,B02010100,3075293,32,숙박
퍼시픽 호텔,서울특별시 중구 퇴계로20길 2,126.9853900252,37.5599106954,02-777-7811,B02,B0201,B02010100,142746,32,숙박
페어몬트 앰배서더 서울(Fairmont Ambassador Seoul),서울특별시 영등포구 여의대로 108,126.9283267400,37.5259691729,,B02,B0201,B02010100,2721755,32,숙박
포레스타호텔,서울특별시 성동구 무학로2길 51 (도선동),127.0353215139,37.5625001803,,B02,B0201,B02010100,3080120,32,숙박
포레스타호텔,서울특별시 송파구 백제고분로7길 23 (잠실동),127.0814326696,37.5108542310,,B02,B0201,B02010100,3080151,32,숙박
포레스타호텔,서울특별시 은평구 진흥로 179 (대조동),126.9294770758,37.6086568036,,B02,B0201,B02010900,3080292,32,숙박
포시즌스 호텔 서울 (광화문미래에셋호텔),서울특별시 종로구 새문안로 97 (당주동),126.9754128499,37.5707509234,,B02,B0201,B02010100,3339644,32,숙박
포포인츠 바이 쉐라톤 서울 강남,서울특별시 강남구 도산대로 203 (신사동),127.0285344377,37.5203577318,,B02,B0201,B02010100,3465100,32,숙박
포포인츠 바이 쉐라톤 서울 구로,서울특별시 구로구 디지털로32길 72,126.8988611824,37.4832319440,02-6905-9500,B02,B0201,B02010100,2639707,32,숙박
포포인츠 바이 쉐라톤 조선 서울 명동,서울특별시 중구 삼일대로10길 36 (저동2가),126.9894367169,37.5656295479,,B02,B0201,B02010100,2819007,32,숙박
포포인츠 바이 쉐라톤 조선 서울역,서울특별시 용산구 한강대로 366,126.9729275191,37.5511781536,02-6070-7000,B02,B0201,B02010100,2022481,32,숙박
풍경[한국관광 품질인증/Korea Quality],서울특별시 종로구 성균관로 32-6,126.9972243283,37.5856468055,010-7103-6993,B02,B0201,B02011600,2489908,32,숙박
프레이저 플레이스 남대문 서울,서울특별시 중구 세종대로 58 (남대문로4가),126.9764852403,37.5613659220,,B02,B0201,B02010100,3013312,32,숙박
프레이저 플레이스 센트럴 서울,서울특별시 중구 통일로 78,126.9675887136,37.5654208468,02-2220-8000,B02,B0201,B02010900,2603252,32,숙박
프레지던트 호텔,서울특별시 중구 을지로 16 (을지로1가),126.9794070746,37.5656682521,,B02,B0201,B02010100,142732,32,숙박
프로비스타 호텔,서울특별시 서초구 서초대로 338,127.0186138406,37.4948327400,02-597-1140,B02,B0201,B02010500,1046650,32,숙박
프리미어호텔 XYM,서울특별시 강남구 테헤란로28길 3-12 (역삼동),127.0396645256,37.5010823928,,B02,B0201,B02010100,3079966,32,숙박
플랜에이호스텔,서울특별시 중구 청구로 138,127.0083571794,37.5668964075,010-7149-8589,B02,B0201,B02011100,2603723,32,숙박
하노크북촌,서울특별시 종로구 북촌로11길 17-5,126.9838478832,37.5816498079,0507-1374-8826,B02,B0201,B02011600,2587846,32,숙박
하우스테이(HOUSETAY),서울특별시 마포구 어울마당로 136-24,126.9255983739,37.5555962365,010-7979-1330,B02,B0201,B02011100,2572832,32,숙박
하은재,서울특별시 종로구 자하문로 68-10,126.9712823538,37.5819384379,,B02,B0201,B02011600,2707438,32,숙박
하이데어 게스트하우스[한국관광 품질인증/Korea Quality],서울특별시 마포구 와우산로29라길 22-3,126.9265233086,37.5549407737,010-5168-5563,B02,B0201,B02011100,2950474,32,숙박
하이서울유스호스텔,서울특별시 영등포구 영신로 200,126.9032234952,37.5251354876,개인 02-2677-1779<br />단체 02-2677-1744,B02,B0201,B02010600,1190304,32,숙박
한미장,서울특별시 강북구 삼양로181길 168,127.0075903950,37.6712203738,010-6210-5040,B02,B0201,B02011600,2623573,32,숙박
한스하우스(Hans house),서울특별시 종로구 자하문로1다길 20,126.9704270026,37.5774778296,010-6248-6600,B02,B0201,B02011100,2571971,32,숙박
한옥 201(Hanok 201),서울특별시 종로구 북촌로 40-3,126.9854144381,37.5805582961,,B02,B0201,B02011600,2696383,32,숙박
한옥 게스트하우스 동촌재,서울특별시 종로구 자하문로11길 21-10,126.9698547581,37.5801108465,,B02,B0201,B02011600,2699340,32,숙박
한옥 게스트하우스 동촌재,서울특별시 종로구 자하문로11길 21-10,126.9698547581,37.5801108465,010-8561-5227,B02,B0201,B02011600,2706047,32,숙박
한옥 포지티브스,서울특별시 은평구 연서로50길 7-16 (진관동),126.9394141224,37.6416781412,010-3016-0551,B02,B0201,B02011600,3438504,32,숙박
한옥스테이 언니집[한국관광 품질인증/Korea Quality],서울특별시 동대문구 왕산로5길 13-3,127.0265607761,37.5774482861,0504-0904-2568,B02,B0201,B02011100,2950470,32,숙박
한옥에세이 서촌,서울특별시 종로구 필운대로3길 12 (누하동),126.9683965985,37.5786693216,,B02,B0201,B02011600,3072072,32,숙박
해밀(더 해밀 게스트하우스),서울특별시 마포구 동교로46길 30,126.9263870044,37.5622038164,010-6234-2101,B02,B0201,B02011100,2605463,32,숙박
해밀2(더 해밀 게스트하우스2),서울특별시 마포구 동교로46길 30,126.9263870044,37.5622038164,010-6234-2101,B02,B0201,B02011100,2605465,32,숙박
해밀3(더 해밀 게스트하우스3),서울특별시 마포구 동교로46길 30,126.9263870044,37.5622038164,010-6234-2101,B02,B0201,B02011100,2605467,32,숙박
해밀톤 호텔,서울특별시 용산구 이태원로 179,126.9937510858,37.5347943191,02-3786-6000,B02,B0201,B02010100,142767,32,숙박
핸드픽트호텔 서울,서울특별시 동작구 상도로 120 (상도동),126.9335714014,37.5012999098,,B02,B0201,B02010100,3080110,32,숙박
향운,서울특별시 종로구 북촌로12길 35-3,126.9859254324,37.5830274626,010-9282-2174,B02,B0201,B02011600,2607481,32,숙박
헤이마 게스트하우스,서울특별시 마포구 와우산로29마길 15-7,126.9268482681,37.5553074035,010-7681-8861,B02,B0201,B02011100,2612215,32,숙박
헬레나 홈스테이,서울특별시 강남구 도곡로93길 12,127.0653760608,37.5015633545,"010-6275-7730, 010-6273-8625",B02,B0201,B02011100,2612183,32,숙박
호스텔 토미(구 옐로우브릭2 호스텔),서울특별시 종로구 돈화문로 66,126.9911918629,37.5744146698,02-744-6844,B02,B0201,B02010600,1858421,32,숙박
호스텔 하루,서울특별시 종로구 청계천로 61,126.9842926458,37.5689929537,02-732-1101,B02,B0201,B02010900,2475719,32,숙박
호스텔 하루,서울특별시 종로구 청계천로 61,126.9843398624,37.5690401708,,B02,B0201,B02011100,2699653,32,숙박
호스텔코리아 11th 창덕궁점,서울특별시 종로구 돈화문로 85,126.9903057841,37.5761394532,070-4705-1900,B02,B0201,B02010600,2662245,32,숙박
호텔 글램,서울특별시 동대문구 이문로 14 (휘경동),127.0549384141,37.5891502144,010-4337-1035,B02,B0201,B02010900,3469430,32,숙박
호텔 나루 서울 엠갤러리,서울특별시 마포구 마포대로 8 (마포동),126.9442694092,37.5373764660,,B02,B0201,B02010100,3336831,32,숙박
호텔 더 디자이너스 종로점,서울특별시 종로구 수표로 89-8,126.9869145397,37.5721537446,02-2267-7474,B02,B0201,B02010100,2019203,32,숙박
호텔 더 디자이너스 청량리(Hotel the designers),서울특별시 동대문구 왕산로 226,127.0476559538,37.5817676085,02-957-3300,B02,B0201,B02010100,2591914,32,숙박
