title,addr1,mapx,mapy,tel,cat1,cat2,cat3,contentid,contenttypeid,contenttype
백범김구기념관,서울특별시 용산구 임정로 26 (효창동),126.9592678461,37.5443314817,,A02,A0206,A02060200,130473,14,문화시설
백악미술관,서울특별시 종로구 인사동9길 16,126.9841258628,37.5736340780,,A02,A0206,A02060500,130629,14,문화시설
백암아트홀,서울특별시 강남구 테헤란로113길 7,127.0660313070,37.5103790088,,A02,A0206,A02060600,333121,14,문화시설
백해영갤러리,서울특별시 용산구 이태원로27길 77,126.9948592690,37.5365108065,,A02,A0206,A02060500,130630,14,문화시설
별마당도서관,서울특별시 강남구 영동대로 513,127.0591318945,37.5118092746,,A02,A0206,A02060900,2507822,14,문화시설
별책부록,서울특별시 용산구 신흥로16길 7 (용산동2가),126.9870125224,37.5449846812,,A02,A0206,A02061000,2783339,14,문화시설
보나장신구박물관,서울특별시 종로구 인사동9길 9,126.9845480486,37.5735646492,,A02,A0206,A02060100,231973,14,문화시설
본화랑,서울특별시 종로구 자하문로 299,126.9596579259,37.5991473396,,A02,A0206,A02060500,747530,14,문화시설
봄날아트홀,서울특별시 종로구 동숭길 39 (동숭동),127.0042794002,37.5800448062,,A02,A0206,A02060600,3080741,14,문화시설
북촌동양문화박물관,서울특별시 종로구 북촌로11길 76 (삼청동),126.9833950791,37.5840356336,,A02,A0206,A02060100,3060968,14,문화시설
북촌박물관,서울특별시 종로구 북촌로 39 (가회동),126.9848672690,37.5804388557,,A02,A0206,A02060100,2445728,14,문화시설
북촌생활사박물관,서울특별시 종로구 북촌로5나길 90,126.9829812151,37.5844911286,,A02,A0206,A02060100,231971,14,문화시설
북촌한옥역사관,서울특별시 종로구 계동4길 3,126.9870781245,37.5823581167,,A02,A0206,A02060300,2821711,14,문화시설
분재박물관,서울특별시 서초구 신흥안길 40-10,127.0754765035,37.4534635628,,A02,A0206,A02060100,130179,14,문화시설
불교중앙박물관,서울특별시 종로구 우정국로 55 (견지동),126.9827509785,37.5739784579,,A02,A0206,A02060100,3013284,14,문화시설
블루스퀘어,서울특별시 용산구 이태원로 294 (한남동),127.0025028924,37.5409243201,,A02,A0206,A02060600,1439094,14,문화시설
빛의 시어터,서울특별시 광진구 워커힐로 177 (광장동),127.1069125182,37.5518832586,,A02,A0206,A02060300,3085292,14,문화시설
사비나미술관,서울특별시 은평구 진관1로 93,126.9292903725,37.6301820750,,A02,A0206,A02060500,130416,14,문화시설
산리오 러버스 클럽,서울특별시 마포구 서교동 364-14,126.9221376978,37.5513716661,,A04,A0401,A04010600,2946240,14,문화시설
삼모아트센터,서울특별시 관악구 신원로 35 (신림동),126.9290390137,37.4823659172,,A02,A0206,A02060600,3082034,14,문화시설
삼성출판박물관,서울특별시 종로구 비봉길 2-2,126.9570384493,37.6087072921,,A02,A0206,A02060100,130931,14,문화시설
삼익아트홀,서울특별시 강남구 학동로 171 (논현동),127.0295872969,37.5141056994,,A02,A0206,A02060600,3080564,14,문화시설
상명대학교 박물관,서울특별시 종로구 평창문화로 151 (평창동),126.9763227523,37.6104546575,,A02,A0206,A02060100,130932,14,문화시설
상명아트센터,서울특별시 종로구 홍지문2길 20 (홍지동),126.9549888301,37.6018747164,,A02,A0206,A02060600,3013285,14,문화시설
상상톡톡 미술관,서울특별시 강북구 월계로 173 (번동),127.0445440464,37.6197242510,,A02,A0206,A02060500,1106194,14,문화시설
상원미술관,서울특별시 종로구 평창31길 27,126.9765588093,37.6116267475,,A02,A0206,A02060500,130498,14,문화시설
샘터화랑,서울특별시 서초구 고무래로8길 4,127.0103032655,37.5026427953,,A02,A0206,A02060500,736807,14,문화시설
샤롯데씨어터,서울특별시 송파구 올림픽로 240 (잠실동),127.0976311526,37.5123821225,,A02,A0206,A02060600,130886,14,문화시설
서강대학교 박물관,서울특별시 마포구 백범로 35 (신수동),126.9379473591,37.5516830237,,A02,A0206,A02060100,130933,14,문화시설
서대문자연사박물관,서울특별시 서대문구 연희로32길 51,126.9378522148,37.5767495528,,A02,A0206,A02060100,130448,14,문화시설
서대문형무소역사관,서울특별시 서대문구 통일로 251,126.9555506693,37.5743584811,,A02,A0206,A02060300,130152,14,문화시설
서소문성지역사박물관,서울특별시 중구 칠패로 5 (의주로2가),126.9693637143,37.5596854342,,A02,A0206,A02060100,2765202,14,문화시설
서울 의릉 역사문화관,서울특별시 성북구 화랑로32길 146-37 (석관동),127.0579849067,37.6050484213,,A02,A0206,A02060300,3385777,14,문화시설
서울 중구문화원,서울특별시 중구 청계천로 86 (장교동),126.9865424811,37.5675737144,,A02,A0206,A02060700,130209,14,문화시설
서울공예박물관,서울특별시 종로구 율곡로3길 4,126.9835480508,37.5767003779,,A02,A0206,A02060100,2738571,14,문화시설
서울교육박물관,서울특별시 종로구 북촌로5길 48 (화동),126.9823786270,37.5797361152,,A02,A0206,A02060100,130678,14,문화시설
서울기록원,서울특별시 은평구 통일로62길 7 (녹번동),126.9340516999,37.6071987219,,A02,A0206,A02060300,2773382,14,문화시설
서울남산국악당,서울특별시 중구 퇴계로34길 28 (필동2가),126.9932865315,37.5597775194,,A02,A0206,A02060600,407057,14,문화시설
서울놀이마당,서울특별시 송파구 잠실로 124 서울놀이마당,127.0981006298,37.5097129968,,A02,A0206,A02060600,129750,14,문화시설
서울대학교 규장각,서울특별시 관악구 관악로 1,126.9522096436,37.4639934641,,A02,A0206,A02060300,130170,14,문화시설
서울대학교 미술관,서울특별시 관악구 관악로 1,126.9522096436,37.4639934641,,A02,A0206,A02060500,130881,14,문화시설
서울대학교 박물관,서울특별시 관악구 관악로 1 서울대학교,126.9483849253,37.4663514558,,A02,A0206,A02060100,129839,14,문화시설
서울대학교 치의학박물관,서울특별시 종로구 대학로 101 (연건동),127.0019157204,37.5802558498,,A02,A0206,A02060100,130934,14,문화시설
서울대학교병원 의학박물관,서울특별시 종로구 대학로 101,126.9989687866,37.5795614331,,A02,A0206,A02060100,130275,14,문화시설
서울도서관,서울특별시 중구 세종대로 110,126.9783710306,37.5665986816,,A02,A0206,A02060900,130183,14,문화시설
서울도시건축전시관,서울특별시 중구 세종대로 119,126.9767183947,37.5669375007,02-736-8050,A02,A0206,A02060300,2638478,14,문화시설
서울돈화문국악당,서울특별시 종로구 율곡로 102 (와룡동),126.9906584954,37.5773532075,,A02,A0206,A02060600,2469662,14,문화시설
서울무역전시컨벤션센터(SETEC),서울특별시 강남구 남부순환로 3104,127.0715423291,37.4958252427,,A02,A0206,A02060400,250469,14,문화시설
서울백제어린이박물관,서울특별시 송파구 방이동,127.1244145009,37.5238534962,,A02,A0206,A02060300,130274,14,문화시설
서울상상나라,서울특별시 광진구 능동로 216 (능동),127.0762792676,37.5493552228,,A02,A0206,A02060300,1897833,14,문화시설
서울생활사박물관,서울특별시 노원구 동일로174길 27,127.0769438565,37.6202469965,02-3399-2900,A02,A0206,A02060100,2638474,14,문화시설
서울서예박물관,서울특별시 서초구 남부순환로 2406 (서초동),127.0134702692,37.4804843130,,A02,A0206,A02060100,3058180,14,문화시설
서울시립 난지미술창작스튜디오,서울특별시 마포구 하늘공원로 108-1,126.8785522757,37.5693687945,,A02,A0206,A02060300,2745725,14,문화시설
서울시립 미술아카이브,서울특별시 종로구 평창문화로 101 (평창동),126.9722481949,37.6079493200,02-2124-7407,A02,A0206,A02060500,2998547,14,문화시설
서울시립 북서울미술관,서울특별시 노원구 동일로 1238 (중계동),127.0668719687,37.6407111019,,A02,A0206,A02060500,1866427,14,문화시설
서울시립 사진미술관,서울특별시 도봉구 마들로13길 68 (창동),127.0489620670,37.6555673847,,A02,A0206,A02060500,3499568,14,문화시설
서울시립과학관,서울특별시 노원구 한글비석로 160 서울시립과학관,127.0766127147,37.6418694763,,A02,A0206,A02060300,2989541,14,문화시설
서울시립대학교 박물관,서울특별시 동대문구 서울시립대로 163 (전농동),127.0550691177,37.5835175384,,A02,A0206,A02060100,129828,14,문화시설
서울시립미술관 서소문본관,서울특별시 중구 덕수궁길 61,126.9736937480,37.5641627695,,A02,A0206,A02060500,130071,14,문화시설
서울아트나우 갤러리,서울특별시 서초구 반포대로24길 41-14 (서초동),127.0117618283,37.4898220877,,A02,A0206,A02060500,3384166,14,문화시설
서울아트센터 도암홀·도암갤러리,서울특별시 종로구 평창문화로 70 (평창동),126.9689540993,37.6062466810,,A02,A0206,A02060600,3386142,14,문화시설
서울약령시한의약박물관,서울특별시 동대문구 약령중앙로 26 (제기동),127.0372263800,37.5806647708,,A02,A0206,A02060100,231977,14,문화시설
서울에너지드림센터,서울특별시 마포구 증산로 14,126.8914679417,37.5630864227,,A02,A0206,A02060300,1845410,14,문화시설
서울역사박물관,서울특별시 종로구 새문안로 55 (신문로2가),126.9707771853,37.5698981615,,A02,A0206,A02060100,130361,14,문화시설
서울옥션 강남센터,서울특별시 강남구 언주로 864 (신사동),127.0339392991,37.5274847788,,A02,A0206,A02060500,2791398,14,문화시설
서울우리소리박물관,서울특별시 종로구 율곡로 96 (와룡동),126.9896169274,37.5772226481,,A02,A0206,A02060100,2678273,14,문화시설
서울책보고,서울특별시 송파구 오금로 1 (신천동),117.9925662504,19.6944274800,,A02,A0206,A02061000,2606740,14,문화시설
서울천년타임캡슐광장,서울특별시 중구 퇴계로34길 28 (필동2가),126.9932865315,37.5597775194,,A02,A0206,A02060300,229910,14,문화시설
서울특별시교육청 강남도서관,서울특별시 강남구 선릉로116길 45,127.0466663104,37.5136338386,,A02,A0206,A02060900,130304,14,문화시설
서울특별시교육청 강동도서관,서울특별시 강동구 양재대로116길 57 (길동),127.1436067925,37.5381244077,,A02,A0206,A02060900,130772,14,문화시설
서울특별시교육청 고덕평생학습관,서울특별시 강동구 고덕로 295,127.1580327444,37.5561170235,,A02,A0206,A02060900,130782,14,문화시설
서울특별시교육청 고척도서관,서울특별시 구로구 고척로45길 31,126.8530397360,37.5053563345,,A02,A0206,A02060900,130764,14,문화시설
서울특별시교육청 구로도서관,서울특별시 구로구 공원로 15 시립구로도서관,126.8918613884,37.4985994791,,A02,A0206,A02060900,130771,14,문화시설
서울특별시교육청 남산도서관,서울특별시 용산구 소월로 109 (후암동),126.9813656031,37.5524531569,,A02,A0206,A02060900,130352,14,문화시설
서울특별시교육청 노원평생학습관,서울특별시 노원구 동일로204길 13,127.0677941413,37.6395112581,,A02,A0206,A02060900,130761,14,문화시설
서울특별시교육청 도봉도서관,서울특별시 도봉구 삼양로 556 (쌍문동),127.0129515410,37.6528198332,,A02,A0206,A02060900,130763,14,문화시설
서울특별시교육청 동대문도서관,서울특별시 동대문구 천호대로4길 22,127.0241777625,37.5738542164,,A02,A0206,A02060900,130783,14,문화시설
서울특별시교육청 동작도서관,서울특별시 동작구 장승배기로 94,126.9405206377,37.5059328296,,A02,A0206,A02060900,130770,14,문화시설
서울특별시교육청 서대문도서관,서울특별시 서대문구 모래내로 412,126.9408850861,37.5833099553,,A02,A0206,A02060900,130767,14,문화시설
서울특별시교육청 송파도서관,서울특별시 송파구 동남로 263 송파도서관,127.1348670039,37.5000481143,,A02,A0206,A02060900,130765,14,문화시설
서울특별시교육청 양천도서관,서울특별시 양천구 목동서로 113 (목동),126.8757368741,37.5335784600,,A02,A0206,A02060900,130769,14,문화시설
서울특별시교육청 어린이도서관,서울특별시 종로구 사직로 89 (사직동),126.9687216489,37.5758446558,,A02,A0206,A02060900,130778,14,문화시설
서울특별시교육청 영등포평생학습관,서울특별시 영등포구 버드나루로15길 10,126.9073230952,37.5260548983,,A02,A0206,A02060900,130779,14,문화시설
서울특별시교육청 용산도서관,서울특별시 용산구 두텁바위로 160,126.9801268407,37.5519892991,,A02,A0206,A02060900,130355,14,문화시설
서울특별시교육청 융합과학교육원,서울특별시 관악구 낙성대로 101 (봉천동),126.9594255163,37.4688680271,,A02,A0206,A02060300,3385165,14,문화시설
서울특별시교육청 융합과학교육원 남부분원,서울특별시 구로구 구로중앙로27나길 21 (구로동),126.8853287058,37.4966190367,,A02,A0206,A02060300,2751303,14,문화시설
서울특별시교육청 정독도서관,서울특별시 종로구 북촌로5길 48,126.9832368815,37.5797611278,,A02,A0206,A02060900,1019294,14,문화시설
서울특별시교육청 종로도서관,서울특별시 종로구 사직로9길 15-14 (사직동),126.9664829454,37.5765000951,,A02,A0206,A02060900,130759,14,문화시설
서울특별시교육청융합과학교육원 남산분원,서울특별시 중구 소파로 46,126.9811600067,37.5545501315,,A02,A0206,A02060300,130937,14,문화시설
서울한방진흥센터,서울특별시 동대문구 약령중앙로 26 (제기동),127.0372263800,37.5806647708,,A02,A0206,A02060300,2692910,14,문화시설
서초구립반포도서관,서울특별시 서초구 고무래로 34 (반포동),127.0125280654,37.5025400697,,A02,A0206,A02060900,2363243,14,문화시설
서촌라운지,서울특별시 종로구 필운대로 27-4 (누하동),126.9688798913,37.5785415676,02-736-7909,A02,A0206,A02060300,3097714,14,문화시설
석파정 서울미술관,서울특별시 종로구 창의문로11길 4-1 (부암동),126.9627744300,37.5948701151,,A02,A0206,A02060500,2783512,14,문화시설
선화랑,서울특별시 종로구 인사동5길 8 (인사동),126.9857368460,37.5729758501,,A02,A0206,A02060500,129905,14,문화시설
성곡미술관,서울특별시 종로구 경희궁길 42,126.9696605179,37.5735143878,,A02,A0206,A02060500,130154,14,문화시설
성균관대학교 박물관,서울특별시 종로구 성균관로 25-2 (명륜3가),126.9969632609,37.5849607702,,A02,A0206,A02060100,129838,14,문화시설
성동구립매봉산숲속도서관,서울특별시 성동구 매봉길 49-29 (옥수동),127.0108269919,37.5459599953,,A02,A0206,A02060900,3043851,14,문화시설
성동문화원,서울특별시 성동구 왕십리로 281,127.0359882110,37.5592922319,,A02,A0206,A02060700,130370,14,문화시설
성동책마루도서관,서울특별시 성동구 고산자로 270 (행당동),127.0369796686,37.5634750974,02-2286-6025,A02,A0206,A02060900,3429640,14,문화시설
성북구립 최만린미술관,서울특별시 성북구 솔샘로7길 23 (정릉동),127.0043035269,37.6107134631,,A02,A0206,A02060500,3076682,14,문화시설
성북구립미술관,서울특별시 성북구 성북로 134 (성북동),126.9949020554,37.5948901340,,A02,A0206,A02060500,3058449,14,문화시설
성북문화원,서울특별시 성북구 성북로4길 13-8 (동소문동1가),127.0057623221,37.5897659248,,A02,A0206,A02060700,130213,14,문화시설
성북선잠박물관,서울특별시 성북구 성북로 96 (성북동),126.9982351308,37.5932848247,,A02,A0206,A02060500,3043911,14,문화시설
성수아트홀,서울특별시 성동구 뚝섬로1길 43 (성수동1가),127.0469626028,37.5454829221,,A02,A0206,A02060600,3084413,14,문화시설
성신여자대학교,서울특별시 성북구 보문로34다길 2 (돈암동),127.0209803351,37.5913410151,,A02,A0206,A02061400,3448679,14,문화시설
성신여자대학교 운정그린캠퍼스,서울특별시 강북구 도봉로76가길 55 (미아동),127.0274174771,37.6321225012,,A02,A0206,A02061400,3448840,14,문화시설
성신여자대학교박물관,서울특별시 성북구 보문로34다길 2 (돈암동),127.0209803351,37.5913410151,,A02,A0206,A02060100,129822,14,문화시설
세계골프역사박물관,서울특별시 강남구 테헤란로 528 (대치동),127.0620150696,37.5081403078,,A02,A0206,A02060100,1911506,14,문화시설
세계장신구박물관,서울특별시 종로구 북촌로5나길 2 (화동),126.9818203079,37.5810303992,,A02,A0206,A02060100,130688,14,문화시설
세실아트홀,서울특별시 강남구 언주로173길 20 (신사동),127.0318533579,37.5281929927,,A02,A0206,A02060600,3080582,14,문화시설
세일아트홀,서울특별시 강남구 논현로 414 (역삼동),127.0390785749,37.4972911553,,A02,A0206,A02060600,3080847,14,문화시설
세종대왕박물관,서울특별시 동대문구 회기로 56,127.0426867002,37.5909886692,,A02,A0206,A02060100,129792,14,문화시설
세종대학교 세종아트갤러리,서울특별시 광진구 능동로 209 세종대학교,127.0750627181,37.5491580008,,A02,A0206,A02060300,2949775,14,문화시설
세종문화회관,서울특별시 종로구 세종대로 175 (세종로),126.9763210635,37.5720618985,,A02,A0206,A02060600,129735,14,문화시설
세종충무공이야기,서울특별시 종로구 세종대로 지하 175,126.9768876789,37.5720202467,,A02,A0206,A02060300,815197,14,문화시설
세종호텔 세종갤러리,서울특별시 중구 퇴계로 145 (충무로2가),126.9879953030,37.5613355768,,A02,A0206,A02060500,129912,14,문화시설
세화미술관,서울특별시 종로구 새문안로 68 (신문로1가),126.9721437331,37.5697009867,,A02,A0206,A02060500,130640,14,문화시설
소극장 산울림,서울특별시 마포구 와우산로 157 (서교동),126.9301229747,37.5551380375,,A02,A0206,A02060600,130781,14,문화시설
소마미술관,서울특별시 송파구 올림픽로 424 (방이동),127.1150682209,37.5206092598,,A02,A0206,A02060500,130823,14,문화시설
소월아트홀,서울특별시 성동구 왕십리로 281 (행당동),127.0360243166,37.5593616689,,A02,A0206,A02060600,3084412,14,문화시설
손기정기념관,서울특별시 중구 손기정로 101-4 (만리동2가),126.9647225790,37.5558524631,,A02,A0206,A02060200,1799798,14,문화시설
손기정문화도서관,서울특별시 중구 손기정로 101-3 손기정공원,126.9645531466,37.5559746682,,A02,A0206,A02060900,2904906,14,문화시설
송아트갤러리,"서울특별시 서초구 서초중앙로 188 (서초동, 아크로비스타)",127.0127975988,37.4985349835,,A02,A0206,A02060500,2477623,14,문화시설
송은,서울특별시 강남구 도산대로 441,127.0441356853,37.5242158976,,A02,A0206,A02060500,2782156,14,문화시설
송파구립 예송미술관,서울특별시 송파구 백제고분로 242 (삼전동),127.0931984965,37.5026998343,,A02,A0206,A02060500,3013431,14,문화시설
송파문화원,서울특별시 송파구 올림픽로 44,127.0760526362,37.5096931578,,A02,A0206,A02060700,130214,14,문화시설
송파책박물관,서울특별시 송파구 송파대로37길 77 (가락동),127.1044003624,37.4989365831,,A02,A0206,A02060100,2758152,14,문화시설
수도박물관,서울특별시 성동구 왕십리로 27 (성수동1가),127.0422770776,37.5398807113,,A02,A0206,A02060100,2453996,14,문화시설
수애뇨339,서울특별시 종로구 평창길 339,126.9787752456,37.6126183386,,A02,A0206,A02060300,2739467,14,문화시설
숙명여자대학교 박물관,서울특별시 용산구 청파로47길 100,126.9645617629,37.5459369463,,A02,A0206,A02060100,129856,14,문화시설
숙명여자대학교 정영양자수박물관,서울특별시 용산구 청파로47길 99 (청파동3가),126.9648089865,37.5450926042,,A02,A0206,A02060100,2366967,14,문화시설
숭실대학교 한국기독교박물관,서울특별시 동작구 상도로 369,126.9572971612,37.4962425885,,A02,A0206,A02060100,130067,14,문화시설
쉼박물관,서울특별시 종로구 세검정로 209-17,126.9556499471,37.5995333337,,A02,A0206,A02060100,771797,14,문화시설
슈피겐홀,서울특별시 강남구 봉은사로 446 (삼성동),127.0485328700,37.5114202399,,A02,A0206,A02060600,3081150,14,문화시설
스위트파크 롯데 어린이 식품체험관,서울특별시 강서구 마곡중앙로 201 (마곡동),126.8277457397,37.5714620886,,A02,A0206,A02060100,2751331,14,문화시설
스토리지북앤필름,서울특별시 용산구 신흥로 115-1 (용산동2가),126.9831545461,37.5447790803,,A02,A0206,A02061000,2384290,14,문화시설
스페이스K 서울,서울특별시 강서구 마곡중앙8로 32 (마곡동),126.8309874014,37.5611466793,,A02,A0206,A02060300,2782732,14,문화시설
스페인책방,서울특별시 중구 퇴계로36길 29 (필동2가),126.9950780118,37.5605996785,,A02,A0206,A02061000,3056153,14,문화시설
식민지역사박물관,서울특별시 용산구 청파로47다길 27,126.9668448917,37.5458147785,,A02,A0206,A02060100,2605803,14,문화시설
신문박물관,서울특별시 종로구 세종대로 152,126.9776487818,37.5698760651,,A02,A0206,A02060100,130418,14,문화시설
신아기념관(서울 구 신아일보 별관),서울특별시 중구 정동길 33 (정동),126.9722049347,37.5662986053,,A02,A0206,A02060200,3396128,14,문화시설
신월음악도서관,서울특별시 양천구 오목로5길 34 (신월동),126.8401042589,37.5247705145,,A02,A0206,A02060900,2611675,14,문화시설
신촌문화발전소,서울특별시 서대문구 연세로2나길 57 (창천동),126.9397692367,37.5580156534,,A02,A0206,A02060600,2581396,14,문화시설
신한아트홀,서울특별시 강남구 역삼로 251 (역삼동),127.0438558885,37.4983383419,,A02,A0206,A02060600,3076069,14,문화시설
신한은행 한국금융사박물관,서울특별시 중구 세종대로 135-5,126.9764155973,37.5686039683,,A02,A0206,A02060100,130157,14,문화시설
신한카드 SOL페이 스퀘어,"서울특별시 마포구 양화로 45 (서교동, 메세나폴리스)",126.9136829551,37.5498911308,,A02,A0206,A02060600,3076199,14,문화시설
아라리오 갤러리 서울,서울특별시 종로구 율곡로 85 (원서동),126.9885253402,37.5779253248,,A02,A0206,A02060500,130842,14,문화시설
아라리오뮤지엄 인 스페이스,서울특별시 종로구 율곡로 83,126.9884253574,37.5776336905,,A02,A0206,A02060500,1941440,14,문화시설
아르코미술관,서울특별시 종로구 동숭길 3 아르코 미술관,127.0025212349,37.5797531420,,A02,A0206,A02060500,130403,14,문화시설
아르코예술극장,서울특별시 종로구 대학로8길 7 (동숭동),127.0029878163,37.5812640855,,A02,A0206,A02060600,130230,14,문화시설
아름다운 차박물관,서울특별시 종로구 인사동길 19-11,126.9858590740,37.5723648120,,A02,A0206,A02060100,130648,14,문화시설
아모레퍼시픽미술관,서울특별시 용산구 한강대로 100 (한강로2가),126.9686896475,37.5288445615,,A02,A0206,A02060500,2773303,14,문화시설
아트선재센터,서울특별시 종로구 율곡로3길 87,126.9818259058,37.5795166861,,A02,A0206,A02060500,130072,14,문화시설
아트스페이스3,서울특별시 종로구 효자로7길 23,126.9733489303,37.5784777664,,A02,A0206,A02060500,2993324,14,문화시설
아트원씨어터,서울특별시 종로구 대학로12길 83 (동숭동),127.0040210825,37.5803225470,,A02,A0206,A02060600,3012705,14,문화시설
아트파크,서울특별시 종로구 삼청로7길 25,126.9804453544,37.5838078294,,A02,A0206,A02060500,130636,14,문화시설
아트포레스트,서울특별시 종로구 동숭동,127.0031099912,37.5825444946,,A02,A0206,A02060600,3013178,14,문화시설
아트홀 봄,서울특별시 동작구 여의대방로54길 18,126.9272216893,37.5115958229,,A02,A0206,A02060600,130839,14,문화시설
안중근의사기념관,서울특별시 중구 소월로 91 (남대문로5가),126.9804184373,37.5535196824,,A02,A0206,A02060200,129794,14,문화시설
알부스갤러리,서울특별시 용산구 한남대로28길 26 (한남동),127.0059193239,37.5382524693,,A02,A0206,A02060500,2783540,14,문화시설
암사동 선사유적박물관,서울특별시 강동구 올림픽로 875 (암사동),127.1306157102,37.5591134023,,A02,A0206,A02060100,130178,14,문화시설
암사어린이극장,서울특별시 강동구 올림픽로 930,127.1333958873,37.5635212741,,A02,A0206,A02060600,129814,14,문화시설
양천공원 책쉼터,서울특별시 양천구 목동동로 지하111 (신정동),126.8681268851,37.5183356508,,A02,A0206,A02060900,3335564,14,문화시설
양천구 갈산도서관,서울특별시 양천구 목동남로4길 48-6,126.8673577758,37.5088978449,,A02,A0206,A02060900,2611626,14,문화시설
양천구 역사홍보관,서울특별시 양천구 목동동로 81 (신정동),126.8638773374,37.5160302875,,A02,A0206,A02060300,2612093,14,문화시설
양천구 영어특성화도서관,서울특별시 양천구 목동동로 81 (신정동),126.8638773374,37.5160302875,,A02,A0206,A02060900,2616589,14,문화시설
양천문화원,서울특별시 양천구 목동남로 106 (신정동),126.8702130163,37.5108560020,,A02,A0206,A02060700,130215,14,문화시설
양천문화회관,서울특별시 양천구 목동서로 367,126.8633162653,37.5164580059,,A02,A0206,A02060600,1113537,14,문화시설
양화진홀 전시관,서울특별시 마포구 양화진길 46,126.9116998990,37.5464776030,,A02,A0206,A02060300,1413224,14,문화시설
어깨동무도서관,서울특별시 마포구 월드컵로 386 (상암동),126.8863069637,37.5750349409,,A02,A0206,A02060900,3449373,14,문화시설
어둠속의대화 북촌점,서울특별시 종로구 가회동,126.9848310783,37.5833718478,,A02,A0206,A02060300,3013175,14,문화시설
어반아트,서울특별시 용산구 소월로44길 7 어반아트,126.9927953989,37.5424878528,,A02,A0206,A02060500,130637,14,문화시설
에무,서울특별시 종로구 경희궁1가길 7,126.9690495022,37.5721256494,,A02,A0206,A02060600,2732184,14,문화시설
에스파스 루이비통 서울,서울특별시 강남구 압구정로 454 (청담동),127.0462410086,37.5256657669,,A02,A0206,A02060500,3080501,14,문화시설
에스팩토리,서울특별시 성동구 연무장15길 11 (성수동2가),127.0594809973,37.5423085165,,A02,A0206,A02060300,2745602,14,문화시설
에코스페이스 연의,서울특별시 양천구 신정이펜1로 12 (신정동),126.8342218274,37.5117497010,,A02,A0206,A02060300,3488525,14,문화시설
여의샛강도서관,서울특별시 영등포구 여의대로 24 (여의도동),126.9197415097,37.5224555385,,A02,A0206,A02060900,3458646,14,문화시설
역삼도서관,서울특별시 강남구 역삼로7길 16 (역삼동),127.0332430485,37.4953968261,,A02,A0206,A02060900,3423015,14,문화시설
연우소극장,서울특별시 종로구 창경궁로35길 21 (혜화동),127.0017766520,37.5870328375,,A02,A0206,A02060600,130406,14,문화시설
영동 예맥화랑,서울특별시 강남구 강남대로 546 (논현동),127.0219103079,37.5109170425,,A02,A0206,A02060500,129931,14,문화시설
영등포문화원,서울특별시 영등포구 신길로 275 (영등포동),126.9122840318,37.5162061316,,A02,A0206,A02060700,130378,14,문화시설
영등포아트홀,서울특별시 영등포구 국회대로 596 (당산동3가),126.9001237514,37.5260603248,,A02,A0206,A02060600,3082184,14,문화시설
영산아트홀,서울특별시 영등포구 여의공원로 101,126.9248880718,37.5292437306,,A02,A0206,A02060600,130243,14,문화시설
영산양재홀,서울특별시 서초구 바우뫼로37길 45 (양재동),127.0384402181,37.4805375334,,A02,A0206,A02060600,3080901,14,문화시설
예림당아트홀,서울특별시 강남구 언주로 337 (역삼동),127.0443725181,37.4979911693,,A02,A0206,A02060600,1188653,14,문화시설
예술가의집,서울특별시 종로구 동숭길 3 (동숭동),127.0025212349,37.5797531420,,A02,A0206,A02060600,2739475,14,문화시설
예술의전당,서울특별시 서초구 남부순환로 2406,127.0107150202,37.4785261578,,A02,A0206,A02060600,129747,14,문화시설
예술의전당 한가람미술관,서울특별시 서초구 남부순환로 2406,127.0137702756,37.4793094549,,A02,A0206,A02060500,1295827,14,문화시설
예스24라이브홀,서울특별시 광진구 구천면로 20 (광장동),127.1079959266,37.5457895419,,A02,A0206,A02060600,3085122,14,문화시설
예스24스테이지,서울특별시 종로구 대학로12길 21 (동숭동),127.0031766444,37.5828027992,,A02,A0206,A02060600,3080735,14,문화시설
예지원,"서울특별시 성북구 길음로13길 39 (길음동, 길음뉴타운)",127.0181662030,37.6089278094,,A02,A0206,A02061100,596259,14,문화시설
오동숲속도서관,서울특별시 성북구 화랑로13가길 110-10 (하월곡동),127.0409890862,37.6101975169,,A02,A0206,A02060900,3012036,14,문화시설
올림픽공원 올림픽홀,서울특별시 송파구 올림픽로 424 (방이동),127.1150682209,37.5206092598,,A02,A0206,A02060600,3085174,14,문화시설
올림픽공원 코카뮤직스튜디오,서울특별시 송파구 방이동,127.1150682209,37.5206092598,,A02,A0206,A02060600,3085195,14,문화시설
외교사료관,서울특별시 서초구 남부순환로 2572 (서초동),127.0312796697,37.4836759292,,A02,A0206,A02060100,130156,14,문화시설
용산도시기억전시관,서울특별시 용산구 서빙고로 17 (한강로3가),126.9667565805,37.5256560080,,A02,A0206,A02060300,2714284,14,문화시설
용산문화원,서울특별시 용산구 효창원로8길 28,126.9521854653,37.5334548409,,A02,A0206,A02060700,130372,14,문화시설
용산아트홀,서울특별시 용산구 녹사평대로 150 (이태원동),126.9904986675,37.5325306355,,A02,A0206,A02060600,3013174,14,문화시설
용산역사박물관,서울특별시 용산구 한강대로14길 35-29 (한강로3가),126.9657844450,37.5257198725,,A02,A0206,A02060100,3075429,14,문화시설
우리금융아트홀,서울특별시 송파구 올림픽로 424,127.1243145673,37.5218287295,,A02,A0206,A02060600,1751182,14,문화시설
