title,addr1,mapx,mapy,tel,cat1,cat2,cat3,contentid,contenttypeid,contenttype
로얄인디안,서울특별시 광진구 동일로22길 42,127.0664748163,37.5419225762,02-466-8809,A05,A0502,A05020700,2685412,39,음식점
로얄커피호프,서울특별시 영등포구 도림로 150,126.8986692361,37.4938001579,02-836-6138,A05,A0502,A05020100,2682670,39,음식점
로우키,서울특별시 성동구 연무장3길 6,127.0515927719,37.5442525932,,A05,A0502,A05020900,2900494,39,음식점
로이터 커피 셸터,서울특별시 중구 필동로 53 삼경빌딩,126.9959335972,37.5568140223,,A05,A0502,A05020900,2914179,39,음식점
로코스 비비큐 경리단길본점,서울특별시 용산구 회나무로 83,126.9955535221,37.5410380710,,A05,A0502,A05020200,2855483,39,음식점
록멘,서울특별시 성동구 성수일로3길 2,127.0485653291,37.5421611148,,A05,A0502,A05020300,2895179,39,음식점
루나아시아,서울특별시 강남구 삼성로100길 15,127.0566682819,37.5099622221,,A05,A0502,A05020700,2654147,39,음식점
루비떡볶이,서울특별시 강남구 선릉로153길 21,127.0376640392,37.5246851709,,A05,A0502,A05020100,2731162,39,음식점
루위,서울특별시 강남구 도산대로 211 (신사동),127.0297093227,37.5206382758,,A05,A0502,A05020400,2602869,39,음식점
루이,서울특별시 중구 세종대로21길 40,126.9758878752,37.5683206583,02-736-8889,A05,A0502,A05020400,843591,39,음식점
루프,서울특별시 성동구 연무장5길 9-13,127.0524538036,37.5442831609,,A05,A0502,A05020900,2900407,39,음식점
류니끄,서울특별시 강남구 강남대로162길 40,127.0216239442,37.5207575613,02-546-9279,A05,A0502,A05020200,2685414,39,음식점
르몽블랑,서울특별시 용산구 신흥로 99-4,126.9848599410,37.5449652004,,A05,A0502,A05020900,2783403,39,음식점
르브런쉭 신사점,"서울특별시 강남구 강남대로162길 41-22 (신사동, 오로라빌)",127.0210822885,37.5221240595,,A05,A0502,A05020200,2867189,39,음식점
르빵,서울특별시 송파구 백제고분로41길 12,127.1082219999,37.5072717961,070-8973-7004,A05,A0502,A05020900,2685416,39,음식점
르뺑블랑,서울특별시 강서구 강서로47가길 33,126.8357816884,37.5511757020,,A05,A0502,A05020900,2782729,39,음식점
르지우,서울특별시 서초구 사평대로26길 40 리윤빌딩,126.9989349762,37.4983736430,,A05,A0502,A05020200,2856652,39,음식점
르프리크,서울특별시 성동구 연무장5길 9-16,127.0526732224,37.5444914739,,A05,A0502,A05020200,2778821,39,음식점
르한스,서울특별시 성북구 정릉로10길 127,126.9985375715,37.6041863408,,A05,A0502,A05020200,2757730,39,음식점
리브나 Rivna,서울특별시 성동구 뚝섬로 366-46,127.0508513013,37.5397197729,,A05,A0502,A05020200,2899048,39,음식점
리애,서울특별시 강남구 선릉로16길 6,127.0601075967,37.4838569819,,A05,A0502,A05020300,2869105,39,음식점
리커버리커피바,서울특별시 성동구 왕십리로16가길 10,127.0448709877,37.5503906482,,A05,A0502,A05020900,2895210,39,음식점
리코,서울특별시 강북구 도봉로68길 36 (미아동),127.0264453642,37.6313947898,,A05,A0502,A05020900,3458629,39,음식점
리틀넥한남,서울특별시 용산구 한남대로27길 66,127.0030278809,37.5396550323,,A05,A0502,A05020200,2779136,39,음식점
리틀포레스트,서울특별시 성동구 성수일로12길 23,127.0537230167,37.5483604874,,A05,A0502,A05020200,2900388,39,음식점
린스시,서울특별시 서초구 반포대로12길 10,127.0119369587,37.4846115843,0507-1456-9893,A05,A0502,A05020300,2535556,39,음식점
릴즈,서울특별시 성동구 청계천로 474 왕십리 모노퍼스 주상복합,127.0295773913,37.5695853650,,A05,A0502,A05020200,2807829,39,음식점
마곡오리,서울특별시 강서구 양천로30길 11,126.8228933688,37.5727424089,,A05,A0502,A05020100,2849691,39,음식점
마구로센 한남점,서울특별시 용산구 대사관로31길 24 (한남동),127.0060610870,37.5343918088,,A05,A0502,A05020300,2856413,39,음식점
마노디셰프 명동,서울특별시 중구 명동길 26,126.9837900693,37.5635074711,02-777-7047,A05,A0502,A05020200,2685420,39,음식점
마누테라스,서울특별시 강남구 양재천로 179 (도곡동),127.0455867406,37.4822819033,,A05,A0502,A05020200,2869969,39,음식점
마당족발,서울특별시 광진구 능동로 175,127.0734296104,37.5464360656,02-468-3030,A05,A0502,A05020100,2685258,39,음식점
마도,서울특별시 영등포구 의사당대로1길 11,126.9286019029,37.5192782879,02-784-2660,A05,A0502,A05020300,2685425,39,음식점
마드레,서울특별시 강동구 동남로 710 마드레,127.1524004597,37.5373191045,,A05,A0502,A05020100,2839559,39,음식점
마라탄탄면,서울특별시 중구 명동2길 49,126.9833429511,37.5612688345,070-7762-5858,A05,A0502,A05020400,2679086,39,음식점
마루심,서울특별시 서초구 고무래로10길 10,127.0104977111,37.5019456569,,A05,A0502,A05020300,2733964,39,음식점
마를리,서울특별시 성동구 연무장길 47 조은빌딩,127.0547508574,37.5428528123,,A05,A0502,A05020900,2900364,39,음식점
마리오네,서울특별시 성동구 성수이로12길 15,127.0569229685,37.5397948735,,A05,A0502,A05020200,2827892,39,음식점
마망갸또,서울특별시 강남구 압구정로10길 30-12,127.0215711272,37.5223268224,070-4353-5860,A05,A0502,A05020900,2685427,39,음식점
마복림할머니 막내아들네,서울특별시 중구 다산로 221,127.0151038977,37.5629747614,,A05,A0502,A05020100,2853937,39,음식점
마복림할머니집,서울특별시 중구 다산로35길 5,127.0151150008,37.5632219560,02-2232-8930,A05,A0502,A05020100,398352,39,음식점
마부자생삼겹살,서울특별시 강서구 마곡중앙5로 6 마곡나루역보타닉푸르지오시티,126.8269709260,37.5673431093,,A05,A0502,A05020100,2849708,39,음식점
마블상회,서울특별시 성동구 광나루로8길 11 (성수동2가),127.0639637660,37.5478162907,,A05,A0502,A05020100,2900341,39,음식점
마산아구찜,서울특별시 서초구 강남대로99길 9,127.0190215594,37.5152525979,0507-1311-4304,A05,A0502,A05020100,2689417,39,음식점
마산옥,서울특별시 강남구 강남대로152길 9,127.0202352812,37.5172440556,02-544-7207,A05,A0502,A05020100,134808,39,음식점
마얘 (MAILLET),서울특별시 서초구 사평대로22길 14 토마소닉스빌딩,126.9976184113,37.4990096559,,A05,A0502,A05020900,2810010,39,음식점
마오 청담동점,서울특별시 강남구 도산대로56길 17 (청담동),127.0405582959,37.5220299758,,A05,A0502,A05020400,2867216,39,음식점
마우스래빗,서울특별시 광진구 능동로11길 10 (화양동),127.0709188521,37.5420531964,,A05,A0502,A05020900,2946087,39,음식점
마음을담아내면,서울특별시 종로구 율곡로3길 79,126.9821258854,37.5792722752,02-732-7768,A05,A0502,A05020100,2653130,39,음식점
마이시크릿덴,서울특별시 중구 덕수궁길 9,126.9762407191,37.5648544009,,A05,A0502,A05020900,2905552,39,음식점
마이클 바이 해비치,서울특별시 종로구 우정국로 26,126.9836731855,37.5715509786,,A05,A0502,A05020200,2848063,39,음식점
마일스톤 커피,서울특별시 강남구 논현로159길 49 (신사동),127.0243514413,37.5218963670,,A05,A0502,A05020900,2867252,39,음식점
마장갈비,서울특별시 성동구 마장로 292-1 (마장동),127.0425207728,37.5655138491,02-2292-8588,A05,A0502,A05020100,403985,39,음식점
마장동 한우촌,서울특별시 성동구 마장로35길 68 마축일축산물시장,127.0412901810,37.5707354421,,A05,A0502,A05020100,2843485,39,음식점
마제스티 타바론 티 라운지,서울특별시 강남구 도산대로 327 (신사동),127.0376140865,37.5231714569,,A05,A0502,A05020200,2869947,39,음식점
마지,서울특별시 종로구 자하문로5길 19,126.9707714116,37.5776167085,02-536-5228,A05,A0502,A05020700,2025260,39,음식점
마쯔야,서울특별시 중구 소공로 63,126.9811237176,37.5609438324,02-310-5038,A05,A0502,A05020300,2624690,39,음식점
마초쉐프 강남본점,서울특별시 강남구 강남대로106길 29 (역삼동),127.0278599746,37.5035513381,,A05,A0502,A05020200,2869928,39,음식점
마쵸마라,서울특별시 종로구 종로8길 5,126.9841176384,37.5698178546,02-737-8886,A05,A0502,A05020400,2642702,39,음식점
마켓오 압구정,서울특별시 강남구 도산대로 310,127.0354948797,37.5216021568,02-515-0105,A05,A0502,A05020200,2685429,39,음식점
마크69,서울특별시 성동구 서울숲길 24 진성금속,127.0400076114,37.5479325124,,A05,A0502,A05020900,2895253,39,음식점
마포소문난원조족발,서울특별시 마포구 만리재로 19,126.9532294950,37.5447729890,02-716-9731,A05,A0502,A05020100,737480,39,음식점
마포숯불갈비,서울특별시 영등포구 도신로53길 9-1,126.9145367233,37.5119899949,02-841-2729,A05,A0502,A05020100,2682761,39,음식점
마포양지설렁탕,서울특별시 마포구 새창로 6,126.9505242619,37.5420899190,,A05,A0502,A05020100,2841742,39,음식점
마포옥,서울특별시 마포구 토정로 312,126.9433499762,37.5399261531,02-716-6661,A05,A0502,A05020100,2678887,39,음식점
마포원조떡볶이,서울특별시 마포구 도화2길 3,126.9488105771,37.5403900858,,A05,A0502,A05020100,2847803,39,음식점
마포유가궁중족발,서울특별시 마포구 만리재로 19,126.9532294950,37.5447729890,02-718-7087,A05,A0502,A05020100,737695,39,음식점
마포집,서울특별시 강남구 남부순환로 2726 거북빌딩,127.0441589970,37.4856731504,,A05,A0502,A05020100,2926952,39,음식점
마하차이 성수본점,서울특별시 성동구 뚝섬로 399,127.0550981573,37.5390004886,,A05,A0502,A05020700,2900310,39,음식점
막내회센타,서울특별시 영등포구 도신로53길 7,126.9144256227,37.5119594407,02-844-6150,A05,A0502,A05020100,2682745,39,음식점
막내회집,서울특별시 중구 남대문시장4길 34-11,126.9766630831,37.5584884821,02-755-5115,A05,A0502,A05020100,2679021,39,음식점
만가,서울특별시 종로구 사직로 103-19,126.9704020341,37.5764418386,02-720-5797,A05,A0502,A05020100,2642805,39,음식점
만다린,서울특별시 영등포구 국회대로29길 16 (당산동4가),126.8973572393,37.5295432042,02-2634-0379,A05,A0502,A05020400,2679810,39,음식점
만다린,서울특별시 서초구 방배로6길 10-15 대영빌딩,127.0006270489,37.4785370871,,A05,A0502,A05020400,2856695,39,음식점
만두향,서울특별시 중랑구 면목로74길 6 (면목동),127.0879270771,37.5890952598,,A05,A0502,A05020100,2835205,39,음식점
만보성,서울특별시 종로구 서순라길 53,126.9930889543,37.5729482074,02-766-8488,A05,A0502,A05020400,2642812,39,음식점
만족오향족발 강남역,서울특별시 강남구 역삼로1길 19,127.0301766848,37.4945579795,02-561-4755,A05,A0502,A05020100,2643062,39,음식점
만족오향족발 시청,서울특별시 중구 서소문로 134-7,126.9760491139,37.5633129102,02-753-4755,A05,A0502,A05020100,2642979,39,음식점
만족오향족발 홍대,서울특별시 마포구 동교로 191,126.9223958318,37.5576015017,02-323-1233,A05,A0502,A05020100,2642973,39,음식점
만포막국수,서울특별시 중구 동호로14길 2,127.0103378666,37.5558588365,,A05,A0502,A05020100,2914148,39,음식점
맛보래즉석떡볶이,서울특별시 종로구 인사동3길 9,126.9862840485,37.5719037621,02-720-4831,A05,A0502,A05020100,2653132,39,음식점
맛뿔감자탕,서울특별시 영등포구 시흥대로 629 대진빌딩,126.9056798526,37.4886897653,02-835-4795,A05,A0502,A05020100,2827995,39,음식점
맛짱조개,서울특별시 강남구 언주로134길 18 (논현동),127.0370282141,37.5166388719,,A05,A0502,A05020100,2869902,39,음식점
맛차차,서울특별시 성동구 서울숲2길 18-11,127.0406075865,37.5469020876,,A05,A0502,A05020900,2783578,39,음식점
망우찜쌈밥 본점,서울특별시 중랑구 용마공원로2길 8,127.1003313443,37.5946448388,,A05,A0502,A05020100,2847967,39,음식점
망원동수창골,서울특별시 마포구 망원로11길 3,126.9072305331,37.5581345018,02-322-3230,A05,A0502,A05020100,2671156,39,음식점
망원동즉석우동 본점,서울특별시 마포구 동교로 83,126.9111663928,37.5543072392,,A05,A0502,A05020300,2842851,39,음식점
매일낙지,서울특별시 영등포구 경인로78길 3-16,126.8953829154,37.5119118844,,A05,A0502,A05020100,2783104,39,음식점
매화반점,서울특별시 광진구 동일로18길 96,127.0679470041,37.5384146766,02-498-1939,A05,A0502,A05020400,2685447,39,음식점
맥심플랜트,서울특별시 용산구 이태원로 250,127.0009892506,37.5370691850,,A05,A0502,A05020900,2733960,39,음식점
맥파이앤타이거 성수티룸,서울특별시 성동구 성수이로 97,127.0566034424,37.5436999698,,A05,A0502,A05020900,2938669,39,음식점
맨메이드 도산,서울특별시 강남구 선릉로153길 35,127.0365585870,37.5245934950,,A05,A0502,A05020900,2847018,39,음식점
맷카페,서울특별시 강남구 학동로50길 42 (논현동),127.0406362953,37.5139420279,,A05,A0502,A05020900,2847035,39,음식점
맹순이꽃게아구찜,서울특별시 강서구 공항대로 272 하바나빌딩,126.8377729769,37.5581638139,,A05,A0502,A05020100,2849242,39,음식점
먹고을전주콩나물국밥 묵동본점,서울특별시 중랑구 중랑역로 268,127.0779883260,37.6160141744,,A05,A0502,A05020100,2851777,39,음식점
먼데이투선데이,서울특별시 강남구 도산대로67길 13-3 (청담동),127.0441467779,37.5248436022,,A05,A0502,A05020900,3017749,39,음식점
멍석집,서울특별시 종로구 돈화문로11다길 7,126.9903558720,37.5728787220,02-766-4620,A05,A0502,A05020100,2685450,39,음식점
메쉬커피,서울특별시 성동구 서울숲길 43,127.0424684913,37.5481714179,,A05,A0502,A05020900,2899351,39,음식점
메이린,서울특별시 강북구 월계로 173 북서울꿈의숲,127.0445440464,37.6197242510,,A05,A0502,A05020400,2840162,39,음식점
메이비카페,서울특별시 구로구 디지털로32나길 51,126.9006915216,37.4849984384,,A05,A0502,A05020200,2833368,39,음식점
메이플탑,서울특별시 성동구 성수이로14길 14 (주)대명케미칼,127.0567923725,37.5416279914,,A05,A0502,A05020900,2900247,39,음식점
메종 드 라 카테고리,서울특별시 강남구 선릉로 826,127.0402415554,37.5256212198,,A05,A0502,A05020200,2752393,39,음식점
메종 사우스케이프,서울특별시 강남구 도산대로45길 17 제성빌딩,127.0350781981,37.5234713765,,A05,A0502,A05020200,2853037,39,음식점
메종 파이프그라운드,서울특별시 성동구 왕십리로 83-21 아크로 서울포레스트,127.0432879644,37.5445357444,,A05,A0502,A05020900,2899368,39,음식점
메종 한남,서울특별시 용산구 유엔빌리지3길 24,127.0129521277,37.5343086091,,A05,A0502,A05020200,2758116,39,음식점
메종드타르트,서울특별시 광진구 자양로53길 69,127.0908138718,37.5558297322,,A05,A0502,A05020900,2844853,39,음식점
메종브리크,서울특별시 마포구 동교로38길 27-19,126.9259842696,37.5620093872,,A05,A0502,A05020200,2809287,39,음식점
메종엠오,서울특별시 서초구 방배로26길 22,126.9941106695,37.4893579362,,A05,A0502,A05020900,2905321,39,음식점
메종조,서울특별시 서초구 반포대로7길 35,127.0101399735,37.4820368509,,A05,A0502,A05020200,2864341,39,음식점
멕시칼리,서울특별시 광진구 능동,127.0884891695,37.5527967094,,A05,A0502,A05020200,2824947,39,음식점
멘슈,서울특별시 영등포구 여의대방로 394,126.9327904056,37.5194450107,02-761-5285,A05,A0502,A05020300,2685453,39,음식점
멘야하나비,서울특별시 송파구 백제고분로45길 38,127.1077413832,37.5109713579,,A05,A0502,A05020300,2844971,39,음식점
멜팅샵X치즈룸,서울특별시 종로구 종로3길 17 D타워,126.9789291877,37.5710481741,,A05,A0502,A05020200,2827893,39,음식점
명동 알쌈쭈꾸미 VS 부대찌개,서울특별시 중구 장충단로13길 13,127.0078821939,37.5678823953,02-2275-9023,A05,A0502,A05020100,2679082,39,음식점
명동 영양센터,서울특별시 중구 명동2길 52,126.9830818681,37.5611160695,02-776-2015,A05,A0502,A05020100,133337,39,음식점
명동관,"서울특별시 중구 명동10길 7-9, 2층",126.9857676635,37.5636158272,02-318-4840,A05,A0502,A05020400,2653133,39,음식점
명동교자,서울특별시 중구 명동10길 29 (명동2가),126.9855954862,37.5625964986,0507-1366-5348,A05,A0502,A05020100,403053,39,음식점
명동길신신,서울특별시 중구 남대문로 64,126.9822041213,37.5628464081,02-772-9489,A05,A0502,A05020100,2653686,39,음식점
명동돈가스,서울특별시 중구 명동3길 8,126.9835761856,37.5640101870,"02-776-5300, 02-775-5300",A05,A0502,A05020300,398339,39,음식점
명동뚱뚱이족발,서울특별시 중구 퇴계로20길 9,126.9858149873,37.5598773738,02-778-8998,A05,A0502,A05020100,2669958,39,음식점
명동무등산정육식당,서울특별시 중구 명동8길 27,126.9851927451,37.5625881583,02-752-9292,A05,A0502,A05020100,2685463,39,음식점
명동부대찌개 명동황기족발,서울특별시 중구 명동길 25-7,126.9837706082,37.5641518402,02-752-6800,A05,A0502,A05020100,134268,39,음식점
명동서서갈비,서울특별시 중구 명동7가길 20-8 (을지로2가),126.9833206306,37.5648128667,02-318-6400,A05,A0502,A05020100,2653134,39,음식점
명동솥뚜껑,서울특별시 중구 명동7길 14-4,126.9845983016,37.5644740398,02-773-5076,A05,A0502,A05020100,2663358,39,음식점
명동정,"서울특별시 중구 삼일대로 299, 1층",126.9885952394,37.5616494398,02-3789-5132,A05,A0502,A05020100,2643068,39,음식점
명동쭈꾸미,서울특별시 중구 퇴계로6길 3-28 (회현동1가),126.9793017287,37.5585912950,,A05,A0502,A05020100,3505386,39,음식점
명동한우방,"서울특별시 중구 명동9길 37-5, 2층",126.9839622210,37.5654433607,02-2267-8132,A05,A0502,A05020100,2642960,39,음식점
명동해물탕어머니집,서울특별시 중구 명동8길 11-6,126.9850038560,37.5632103053,02-776-3896,A05,A0502,A05020100,2685228,39,음식점
명문막국수,서울특별시 성북구 창경궁로 319 (성북동1가),127.0049541051,37.5882633071,02-745-3389,A05,A0502,A05020100,2495458,39,음식점
명보정,서울특별시 영등포구 국제금융로6길 30 (여의도동),126.9266186801,37.5217751850,,A05,A0502,A05020100,2663464,39,음식점
명성,서울특별시 영등포구 당산로36길 7-2,126.8987488150,37.5282517120,02-2634-6162,A05,A0502,A05020400,2682845,39,음식점
명인등심 압구정 본점,서울특별시 강남구 도산대로 211 동현빌딩,127.0297093227,37.5206382758,,A05,A0502,A05020100,2867294,39,음식점
명인밥상,서울특별시 송파구 송이로 155,127.1250514194,37.4933681573,,A05,A0502,A05020100,2839950,39,음식점
명품기사식당뚝다리김치찌개,서울특별시 강동구 천중로 175,127.1396792786,37.5414128440,,A05,A0502,A05020100,2787231,39,음식점
명품송이족발,서울특별시 동작구 사당로17길 11,126.9740654290,37.4838137764,02-535-0712,A05,A0502,A05020100,2685476,39,음식점
명화당,서울특별시 중구 명동4길 30,126.9838345403,37.5624270421,02-777-7317,A05,A0502,A05020100,2642555,39,음식점
모꼬지에,서울특별시 송파구 송파대로36길 5-13,127.1123190409,37.5005254306,,A05,A0502,A05020100,2843115,39,음식점
모녀김밥,서울특별시 종로구 동호로 403-23,127.0011132988,37.5702819948,02-2273-8330,A05,A0502,A05020100,1998333,39,음식점
모닥불,서울특별시 동대문구 회기로8길 34,127.0409868683,37.5905331359,02-963-2290,A05,A0502,A05020100,133248,39,음식점
모두랑,서울특별시 광진구 자양로28길 24,127.0855452965,37.5421256737,02-457-1178,A05,A0502,A05020100,2685480,39,음식점
모래내곱창,서울특별시 서대문구 증가로10길 26,126.9236617944,37.5784518788,,A05,A0502,A05020100,2900401,39,음식점
모리티아,서울특별시 성동구 성수동2가,127.0526148328,37.5466523332,,A05,A0502,A05020900,2861463,39,음식점
모모야마,서울특별시 중구 을지로 30,126.9809819395,37.5653516507,02-317-7031,A05,A0502,A05020300,1393694,39,음식점
모스가든,서울특별시 강남구 논현로139길 12,127.0283873324,37.5167137081,,A05,A0502,A05020700,2755477,39,음식점
모어딥 성수,서울특별시 성동구 성수일로 95-1,127.0512260047,37.5489770378,,A05,A0502,A05020900,2899392,39,음식점
모연 마포본점,서울특별시 마포구 토정로 318,126.9437749505,37.5394901003,,A05,A0502,A05020100,2847772,39,음식점
모짜(MOZZA),서울특별시 성북구 성북로 102 (성북동),126.9975740852,37.5931153884,02-742-1020,A05,A0502,A05020200,2495463,39,음식점
모찌크림,서울특별시 중구 을지로 30,126.9816346542,37.5654794250,02-772-3997,A05,A0502,A05020900,2685262,39,음식점
목금,서울특별시 성동구 왕십리로2길 34,127.0484653225,37.5427138265,,A05,A0502,A05020200,2899411,39,음식점
목동분식,서울특별시 강서구 강서로45라길 36,126.8343485381,37.5493175584,,A05,A0502,A05020100,2849258,39,음식점
목란,서울특별시 서대문구 연희로15길 21,126.9305031195,37.5684392756,,A05,A0502,A05020400,2839885,39,음식점
목멱산방,서울특별시 중구 퇴계로20길 71,126.9869204906,37.5581803685,02-318-4790,A05,A0502,A05020100,2679039,39,음식점
목우촌숯불갈비,서울특별시 종로구 성균관로 49-1,126.9964021378,37.5871799461,02-3672-2867,A05,A0502,A05020100,2653135,39,음식점
목포낙지동태매운탕,서울특별시 영등포구 신풍로 103,126.9177006552,37.5002164193,02-823-7113,A05,A0502,A05020100,2682744,39,음식점
목포명가 율현본점,서울특별시 강남구 밤고개로23길 22 (율현동),127.1086201343,37.4738423498,,A05,A0502,A05020100,2869793,39,음식점
목포산꽃게찜,서울특별시 성동구 마장로 325,127.0450788069,37.5678386247,02-2292-1270,A05,A0502,A05020200,2685484,39,음식점
몰타참치,서울특별시 강남구 삼성로85길 26,127.0550713449,37.5050238783,02-508-7861,A05,A0502,A05020300,2685485,39,음식점
몽고네,서울특별시 강남구 선릉로155길 5 (신사동),127.0391305578,37.5252045816,,A05,A0502,A05020200,2869781,39,음식점
몽련,서울특별시 성동구 왕십리로10길 3,127.0450488397,37.5471965780,,A05,A0502,A05020100,2899443,39,음식점
몽실이네 토종한우,서울특별시 성동구 마장로35길 70,127.0415318284,37.5706271256,02-2299-3365,A05,A0502,A05020100,1917067,39,음식점
몽중헌 청담점,서울특별시 강남구 도산대로 445 (청담동),127.0448050642,37.5243770020,,A05,A0502,A05020400,2842790,39,음식점
몽탄,서울특별시 용산구 백범로99길 50,126.9722585634,37.5360493436,,A05,A0502,A05020100,2815118,39,음식점
묘한식탁,서울특별시 마포구 포은로2나길 44,126.9097249652,37.5505048774,,A05,A0502,A05020200,2807699,39,음식점
무교동 북어국집,서울특별시 중구 을지로1길 38 (다동),126.9798736375,37.5677957910,02-777-3891,A05,A0502,A05020100,403044,39,음식점
무궁화 롯데호텔서울,서울특별시 중구 을지로 30,126.9816346542,37.5654794250,02-317-7061,A05,A0502,A05020100,2653710,39,음식점
무등산,서울특별시 강남구 선릉로146길 3,127.0399333544,37.5219549732,02-518-4001,A05,A0502,A05020100,134201,39,음식점
무등산수만리염소탕 강남점,서울특별시 강남구 역삼로2길 13,127.0316710499,37.4925499062,,A05,A0502,A05020100,2869759,39,음식점
무브모브,서울특별시 성동구 성수일로 56 성수동BY센터,127.0504428442,37.5453913292,,A05,A0502,A05020900,2900178,39,음식점
무수아취,서울특별시 도봉구 도봉로169길 249 (도봉동),127.0331018070,37.6764424483,,A05,A0502,A05020100,2781508,39,음식점
무수옥,서울특별시 도봉구 도봉로165길 15,127.0441591085,37.6772592190,,A05,A0502,A05020100,2832803,39,음식점
무식당 성수본점,서울특별시 성동구 왕십리로10길 5-9,127.0452515968,37.5472715731,,A05,A0502,A05020100,2899462,39,음식점
무진장,서울특별시 중구 다산로44길 66,127.0206588875,37.5650829496,02-2232-5566,A05,A0502,A05020100,2660634,39,음식점
무타리,"서울특별시 마포구 양화로16길 26, 2층",126.9209849781,37.5530408955,0507-1488-7600,A05,A0502,A05020100,2645706,39,음식점
무탄,서울특별시 강남구 논현로176길 22,127.0303257432,37.5273597287,,A05,A0502,A05020400,2845760,39,음식점
무한쌈밥집,서울특별시 서초구 강남대로93길 23-10 동훈빌딩,127.0188660970,37.5124556978,,A05,A0502,A05020100,2855797,39,음식점
묵골무공해쌈밥 본점,서울특별시 송파구 새말로15길 22 (문정동),127.1292095766,37.4862607240,,A05,A0502,A05020100,2848969,39,음식점
문바리문어세상해천탕,서울특별시 송파구 오금로 169,127.1135547718,37.5099660236,,A05,A0502,A05020100,2849487,39,음식점
문배동 육칼,서울특별시 용산구 백범로90길 50,126.9703281680,37.5365964678,,A05,A0502,A05020100,1985351,39,음식점
문츠 바베큐,서울특별시 성동구 연무장5길 6 천일정공사,127.0524482654,37.5436860075,,A05,A0502,A05020200,2900146,39,음식점
문화식당,서울특별시 성북구 혜화로 88,126.9982101461,37.5928265443,,A05,A0502,A05020200,2839130,39,음식점
문화식당,서울특별시 성동구 성수일로4길 45,127.0538426204,37.5423667414,,A05,A0502,A05020200,2900037,39,음식점
뮤직컴플렉스 서울,서울특별시 종로구 인사동길 49,126.9835675554,37.5745200760,02-6954-2939,A05,A0502,A05020900,2947970,39,음식점
미 피아체,서울특별시 강남구 도산대로70길 34 (청담동),127.0448856938,37.5215134469,02-516-6317,A05,A0502,A05020200,402880,39,음식점
미가본,"서울특별시 중구 명동길 56, 2층",126.9854510205,37.5638074655,02-752-0330,A05,A0502,A05020100,2653735,39,음식점
미나미,서울특별시 서초구 서초대로58길 31-2,127.0181361469,37.4933912319,,A05,A0502,A05020300,2864321,39,음식점
미나미야마 본점,서울특별시 중구 소파로 105,126.9859344939,37.5573026750,,A05,A0502,A05020300,2853965,39,음식점
미니네,서울특별시 중구 다산로 219-1,127.0150566827,37.5628747731,02-2232-4425,A05,A0502,A05020100,697328,39,음식점
"미도리파티 (구, 풍납동 미도리)",서울특별시 송파구 천호대로152길 13 성신빌라,127.1218087867,37.5377573902,,A05,A0502,A05020200,2817111,39,음식점
미드나잇 롤러코스터 클럽,서울특별시 동대문구 망우로 22 (휘경동),127.0560911185,37.5880336982,,A05,A0502,A05020900,3416133,39,음식점
미락,서울특별시 강서구 화곡로15길 10,126.8342432413,37.5404630308,02-2604-3855,A05,A0502,A05020100,2685492,39,음식점
미림산장,서울특별시 강북구 삼양로181길 253 미림산장,127.0050349948,37.6739422335,,A05,A0502,A05020100,2840174,39,음식점
미미미 가든,서울특별시 강남구 도산대로 417 (청담동),127.0411331916,37.5238631067,,A05,A0502,A05020200,2867344,39,음식점
미미옥,서울특별시 용산구 한강로3가 한강대로15길 (27),126.9630207911,37.5263308628,,A05,A0502,A05020700,2806716,39,음식점
미성옥,서울특별시 중구 명동길 25-11,126.9839567005,37.5642185030,02-776-8929,A05,A0502,A05020100,2682587,39,음식점
미쓰족발 명동,"서울특별시 중구 명동3길 21, 1층",126.9834539545,37.5647212126,02-3789-8799,A05,A0502,A05020100,2642961,39,음식점
미아논나,서울특별시 성동구 연무장5길 9-16 블루스톤타워,127.0526732224,37.5444914739,,A05,A0502,A05020200,2900009,39,음식점
미에뜨,서울특별시 강남구 양재천로 195,127.0467699477,37.4829235171,,A05,A0502,A05020200,2871674,39,음식점
미오 도쿄 다이닝,서울특별시 성동구 연무장5가길 7 성수역 현대테라스타워,127.0536870289,37.5441387552,,A05,A0502,A05020200,2899990,39,음식점
미우미우참숯구이,"서울특별시 송파구 양재대로71길 2-27 (방이동, 인택 파크랜드)",127.1269701761,37.5114327620,010-9427-2581,A05,A0502,A05020100,840629,39,음식점
미우야,서울특별시 서초구 강남대로23길 90,127.0353962329,37.4740882270,,A05,A0502,A05020300,2763742,39,음식점
미자식당,서울특별시 동작구 노들로 674,126.9368568295,37.5149233858,,A05,A0502,A05020100,2383448,39,음식점
미즐카페엠,서울특별시 강북구 4.19로 107,127.0038026375,37.6436124062,,A05,A0502,A05020900,2840190,39,음식점
미진,서울특별시 종로구 종로 19 (종로1가),126.9799374337,37.5708982096,,A05,A0502,A05020100,134752,39,음식점
미테이블 성수점,서울특별시 성동구 왕십리로8길 5 대영빌딩,127.0453071667,37.5465938744,,A05,A0502,A05020200,2899515,39,음식점
민속돌솥설렁탕,서울특별시 영등포구 가마산로 366-1,126.8995495059,37.5011104349,,A05,A0502,A05020100,2855151,39,음식점
밀란국수 개포본점,서울특별시 강남구 개포로28길 4,127.0491226348,37.4785740643,,A05,A0502,A05020100,2944608,39,음식점
